step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
90,178,99.6040562570477,7849.60345006691,-122.261384119748,8232.05418762025,11.83459609982,-20.3943232943942,-138.023055698284,40,0,0,0,0.503561648042621,0.150494358118658,0,1,
91,180,99.3597387418104,7849.59385196603,-122.054632625658,8217.49252198218,11.8468858660384,-20.2886103971255,-137.935159001908,40,0,0,0,0.508201191864266,0.155878041682588,0,1,
92,182,99.1158432173692,7849.57281475833,-121.839330631804,8202.93107683227,11.8592282681295,-20.1828399580847,-137.847390934716,40,0,0,0,0.512819293292294,0.161463488761052,0,1,
93,184,98.8723871345827,7849.53990102928,-121.615124660918,8188.36982091442,11.871725925175,-20.0770113062489,-137.759748303809,40,0,0,0,0.517411004809998,0.167263819187793,0,1,
94,186,98.6293886718675,7849.49464673342,-121.381640524491,8173.80849596571,11.8843127269259,-19.9711287939837,-137.672231813339,40,0,0,0,0.521971368471277,0.173292054958649,0,1,
95,188,98.3868667750061,7849.4365611365,-121.138485294152,8159.24751375376,11.8969685846929,-19.8651930418865,-137.584844095158,40,0,0,0,0.526492477743007,0.179561874161013,0,1,
96,190,98.1448411947507,7849.36512583953,-120.885246785246,8144.68717568684,11.909724737794,-19.7592029496568,-137.497580030025,40,0,0,0,0.530968588140735,0.186085344027253,0,1,
97,192,97.9033325264612,7849.27979611998,-120.621492912861,8130.12703823336,11.9225707552105,-19.6531582762458,-137.41043838768,40,0,0,0,0.53538907171446,0.192876885939557,0,1,
98,194,97.6623622476962,7849.17999916409,-120.346773703698,8115.56703091852,11.9355153027073,-19.5470617142255,-137.323421792944,40,0,0,0,0.53974935073115,0.199947677201606,0,1,
99,196,97.4219527528314,7849.06513535723,-120.060622523747,8101.00760224261,11.9485435330971,-19.4409137979208,-137.236524386394,40,0,0,0,0.544038301316925,0.207311096618099,0,1,
100,198,97.1821273845155,7848.93458350532,-119.762556984188,8086.44836501664,11.9616849217357,-19.3347127492675,-137.149753032168,40,0,0,0,0.548250941337444,0.214978634688608,0,1,
101,200,96.9429104687748,7848.78769443294,-119.452077493524,8071.88979001687,11.9749133378163,-19.228462363425,-137.063100333754,40,0,0,0,0.552379476632476,0.222961796832867,0,1,
102,202,96.7043273442173,7848.62379772927,-119.128670540853,8057.3315988578,11.9882380813837,-19.1221567212845,-136.976573181207,40,0,0,0,0.55642150168289,0.231270606426209,0,1,
103,204,96.4664043913241,7848.44220303413,-118.791808200104,8042.77396900967,12.0016348118419,-19.015806597081,-136.890159520745,40,0,0,0,0.560374355945661,0.239913759620509,0,1,
104,206,96.2291690581106,7848.24220216805,-118.44095094062,8028.21674530404,12.0151571695153,-18.9094038788276,-136.803868982942,40,0,0,0,0.56423989261431,0.248898147218788,0,1,
105,208,95.9926498846356,7848.02307383932,-118.07554636063,8013.66016926766,12.0287599883059,-18.8029520283627,-136.717699558538,40,0,0,0,0.568023448954162,0.258228492592684,0,1,
106,210,95.7568765253285,7847.78408973499,-117.695032765473,7999.10437224499,12.0424871761246,-18.6964545798324,-136.631646492084,40,0,0,0,0.571753400720231,0.267886162851859,0,1,
